110001,28.6333,77.2167,Connaught Place,New Delhi
110002,28.6333,77.25,Darya Ganj,New Delhi
110003,28.65,77.2167,Aliganj,New Delhi
110004,28.65,77.2167,Rashtrapati Bhawan,New Delhi
110005,28.65,77.2,Lower Camp Anand Parbat,New Delhi
110006,28.65,77.2167,Bara Tooti,New Delhi
110007,28.6833,77.2,Birla Lines,New Delhi
110008,28.65,77.2167,Patel Nagar,New Delhi
110010,28.55,77.2667,Delhi Cantt,New Delhi
110011,28.55,77.2667,Nirman Bhawan,New Delhi
110012,28.55,77.2667,Inderpuri,New Delhi
110013,28.55,77.2667,Hazrat Nizamuddin,New Delhi
110014,28.55,77.2667,Jangpura,New Delhi
110015,28.55,77.2667,Zakhira,New Delhi
110016,28.55,77.2667,Hauz Khas,New Delhi
110017,28.55,77.2667,Malviya Nagar,New Delhi
110018,28.55,77.2667,Vishnu Garden,New Delhi
110019,28.55,77.2667,Nehru Place,New Delhi
110020,28.6488,77.1726,Flatted Factories Complex,New Delhi
110021,28.6488,77.1726,Malcha Marg,New Delhi
110022,28.6488,77.1726,Postal Saving Bureau,New Delhi
110023,28.6488,77.1726,Kidwai Nagar,New Delhi
110024,28.6488,77.1726,Lajpat Nagar,New Delhi
110025,28.6488,77.1726,Jamia Nagar,New Delhi
110026,28.6488,77.1726,Punjabi Bagh,New Delhi
110027,28.6488,77.1726,J 6block Rajouri Garden,New Delhi
110028,28.6488,77.1726,Naraina Industrial Estate,New Delhi
110029,28.6488,77.1726,Himayunpur Extn,New Delhi
110030,28.7556,77.1667,T B Hospital,New Delhi
110031,28.7556,77.1667,Gandhi Nagar,New Delhi
110032,28.6667,77.3167,Shahdara,New Delhi
110033,28.7556,77.1667,Adarsh Nagar,New Delhi
110034,28.7556,77.1667,Pitampura,New Delhi
110035,28.7556,77.1667,Inderlok,New Delhi
110036,28.8,77.15,Alipur,New Delhi
110037,28.7556,77.1667,Gurgaon Road,New Delhi
110038,28.7556,77.1667,A F Rajokari,New Delhi
110039,28.8,77.0333,Bawana,New Delhi
110040,28.85,77.1,Sanoth,New Delhi
110041,28.6092,77.1569,Nagloi,New Delhi
110042,28.6092,77.1569,Badli,New Delhi
110043,28.6125,76.9847,Najafgarh,New Delhi
110044,28.5083,77.3,Badarpur T P Station,New Delhi
110045,28.5667,77.1,Palam Enclave,New Delhi
110046,28.6092,77.1569,Nangal Rava,New Delhi
110047,28.6092,77.1569,Arjan Garh,New Delhi
110048,28.6092,77.1569,Kailash,New Delhi
110049,28.6092,77.1569,Andrews Ganj,New Delhi
110051,28.6167,77.2167,Azad Nagar,New Delhi
110052,28.6167,77.2167,Wazirpur Phase Iii,New Delhi
110053,28.6167,77.2167,Zafrabad,New Delhi
110054,28.6167,77.2167,Civil Lines,New Delhi
110055,28.6167,77.2167,Paharganj,New Delhi
110056,28.6167,77.2167,Shakurbasti,New Delhi
110057,28.6167,77.2167,Munirka,New Delhi
110058,28.6167,77.2167,Janakpuri,New Delhi
110059,28.6167,77.2167,Uttam Nagar,New Delhi
110060,28.6488,77.1726,New Rajinder Nagar,New Delhi
110061,28.6488,77.1726,Bijwasan,New Delhi
110062,28.6488,77.1726,Hamdard Nagar,New Delhi
110063,28.6488,77.1726,Paschim Vihar,New Delhi
110064,28.6488,77.1726,Hari Nagar Be Block,New Delhi
110065,28.6488,77.1726,East Of Kailash,New Delhi
110066,28.6488,77.1726,R K Puram,New Delhi
110067,28.6488,77.1726,D D A Munirka,New Delhi
110070,28.6528,76.9539,Vasant Kunj,New Delhi
110071,28.6528,76.9539,Chhawla,New Delhi
110072,28.6528,76.9539,Jharoda Kalan,New Delhi
110073,28.6528,76.9539,Ujwa,New Delhi
110081,28.6488,77.1726,Kanjhawala,New Delhi
110082,28.6488,77.1726,Khera Kalan,New Delhi
110083,28.6488,77.1726,Mangolpuri Block A,New Delhi
110084,28.6488,77.1726,Kutubgarh,New Delhi
110088,28.7165,77.1629,Shalimar Bagh,New Delhi
110091,28.6488,77.1726,Himmatpuri,New Delhi
110092,28.6488,77.1726,Shakarpur,New Delhi
110093,28.6488,77.1726,Nand Nagri A Block,New Delhi
110094,28.6488,77.1726,Gokulpuri,New Delhi
110096,28.6488,77.1726,Bhajan Pura,New Delhi
121001,28.9915,76.2541,Faridabad,Uttar Pradesh
121002,28.9915,76.2541,Faridabad,Uttar Pradesh
121005,28.9915,76.2541,Faridabad Sector 22,Uttar Pradesh
121006,28.9915,76.2541,Industrial Estate,Uttar Pradesh
121007,28.9915,76.2541,Faridabad,Uttar Pradesh
121101,28.9915,76.2541,Tigaon,Uttar Pradesh
121102,28.9915,76.2541,Palwal,Uttar Pradesh
122001,28.09,76.9567,Gurgaon Kutchery,Haryana
122005,28.09,76.9567,Air Force Gurgaon,Haryana
122015,28.09,76.9567,Gurgaon Palampur Road,Haryana
122016,28.09,76.9567,Dundahera,Haryana
122050,28.09,76.9567,Manesar,Haryana
122101,28.4,77.05,Badshahpur,Haryana
122103,28.09,76.9567,Sohna(Gurgaon),Haryana
122104,27.8,76.95,Ferozepur Jhirka,Haryana
122105,28.09,76.9567,Taura,Haryana
122106,28.2167,76.7833,Dharuhera,Haryana
122107,28.1167,77.0167,Nuh,Haryana
122108,27.9167,76.9833,Nagina,Haryana
122109,28.09,76.9567,Daulatabad (Gurgaon),Haryana
122211,28.09,76.9567,Palmar,Haryana
123001,28.5,76.2111,Narnaul Kutchery,Haryana
123020,28.5,76.2111,Sanwar,Haryana
123021,28.5,76.2111,Mandi Ateli,Haryana
123023,28.5,76.2111,Nangal Chaudhary,Haryana
123024,28.3833,75.9667,Satnali,Haryana
123025,28.7833,76.35,Baund,Haryana
123027,28.3333,76.3167,Kanina,Haryana
123028,28.5,76.2111,Nangal Sirohi,Haryana
123029,28.5,76.2111,Mohindergarh,Haryana
123034,28.5,76.2111,Bawania,Haryana
123035,28.5,76.2111,Pahlawas,Haryana
123201,28.45,75.8167,Loharu,Haryana
123301,28.35,76.5167,Guriani,Haryana
123306,28.6,76.2667,Charkhi Dadri Factory,Haryana
123307,28.6833,76.3667,Achina,Haryana
123308,28.5444,76.3833,Badhra,Haryana
123310,28.5444,76.3833,Jhoju Kalan,Haryana
123401,28.1833,76.6167,Model Town Rewari,Haryana
123411,28.1833,76.6167,Dahina,Uttar Pradesh
123412,28.1833,76.6167,Dharan,Haryana
123413,28.1833,76.6167,Akheri Madanpur,Haryana
123414,28.1833,76.6167,Nanu Kalan,Haryana
123501,28.0833,76.5833,Bawal,Haryana
123502,28.2833,76.7667,Khalilpur,Haryana
123503,28.3167,76.7833,Pataudi,Haryana
123504,28.2833,76.7667,Haily Mandi,Haryana
123505,28.45,76.9333,Garhi Harsaru,Haryana
123506,28.2833,76.7667,Farrukh Nagar,Haryana
123508,28.2833,76.7667,Jatauli,Haryana
124001,28.9,76.5667,Rohtak,Haryana
124003,28.9,76.5667,Vaish High Schl Rohtak,Haryana
124004,28.9,76.5667,G K Singhpur,Haryana
124005,28.9,76.5667,Titauli,Haryana
124006,28.9,76.5667,Makrauli Kalan,Haryana
124007,28.9,76.5667,Samargopalpur,Haryana
124021,28.8667,76.45,Asthal Bohar,Haryana
124022,28.8667,76.45,Morkhra,Haryana
124024,28.8667,76.45,Lahli,Haryana
124025,28.8667,76.45,Kharawal,Haryana
124028,28.8667,76.45,Basana,Haryana
124029,28.8667,76.45,Baland,Haryana
124030,28.8833,76.5083,Gharauthi,Haryana
124031,28.8833,76.5083,Maina,Haryana
124101,28.62,76.67,Barhana,Haryana
124102,28.6833,76.6167,Dujana,Haryana
124103,28.62,76.67,Jhajar H O,Haryana
124104,28.6167,76.65,Jhajjar,Haryana
124105,28.5833,76.8167,Badli,Haryana
124107,28.75,76.6167,Dighal,Haryana
124108,28.4667,76.65,Machhrauli,Haryana
124109,28.62,76.67,Dhakala,Haryana
124110,28.8917,76.4167,Bahu Akbarpur,Haryana
124111,28.95,76.4333,Madina,Haryana
124112,28.8917,76.4167,Meham,Haryana
124113,28.8333,76.4,Kalanaur,Haryana
124114,28.8917,76.4167,Kharak Kalan,Haryana
124118,28.8917,76.4167,Gochhi,Haryana
124120,28.7274,76.6286,Bahlba,Haryana
124121,28.7274,76.6286,Kharkhera,Haryana
124124,28.7274,76.6286,Katesra,Haryana
124125,28.7274,76.6286,Jhalri,Haryana
124126,28.7274,76.6286,Kalinga,Haryana
124127,28.7274,76.6286,Sisar Khas,Haryana
124129,28.7274,76.6286,Saman,Haryana
124130,28.7274,76.6286,Talao,Haryana
124131,28.7274,76.6286,Jhazgarh,Haryana
124132,28.7274,76.6286,Ritauli,Haryana
124133,28.7274,76.6286,M P Majra,Haryana
124135,28.7274,76.6286,Daura Raja,Haryana
124136,28.7274,76.6286,Chimni,Haryana
124138,28.7274,76.6286,Jahangirpur,Haryana
124139,28.7274,76.6286,Mehrana,Haryana
124140,28.9356,76.8458,Silana,Haryana
124202,28.9185,76.7051,Dobaldhan,Haryana
124203,28.9185,76.7051,Majra (Rohtak),Haryana
124204,28.9185,76.7051,Sewana,Haryana
124205,28.9185,76.7051,Pilana,Haryana
124301,29.3834,76.8126,Gohana H O,Haryana
124303,29.0167,76.6167,Sanghi,Haryana
124304,29.3834,76.8126,Baroda,Haryana
124305,29.9336,77.0544,Khanpur,Haryana
124306,29.2,76.7667,Mundlana,Haryana
124307,29.3834,76.8126,Mehmoodpur,Haryana
124308,29.3834,76.8126,Ahulana,Haryana
124309,29.3834,76.8126,Madiana,Haryana
124311,29.3834,76.8126,Barota,Haryana
124314,29.3834,76.8126,Jassia,Haryana
124315,29.3834,76.8126,Gangana,Haryana
124316,29.3834,76.8126,Garhwal,Haryana
124317,29.3834,76.8126,Glwana,Haryana
124318,29.3834,76.8126,Jauli,Haryana
124320,29.3834,76.8126,Kathura,Haryana
124321,29.3834,76.8126,Lath,Haryana
124322,29.3834,76.8126,Katwal,Haryana
124324,29.3834,76.8126,Rabhra,Haryana
124402,28.9397,76.8731,Kharkauda,Haryana
124403,28.9344,76.975,Rohat,Haryana
124404,28.9397,76.8731,Hassangarh,Haryana
124406,28.9397,76.8731,Kansala,Haryana
124407,28.9,76.8333,Sisana,Haryana
124408,28.9847,76.8111,Farmana,Haryana
124411,28.8894,76.7123,Aval,Haryana
124412,28.75,76.4833,Kahnaur,Haryana
124413,28.9194,76.8981,Khanda,Haryana
124416,28.8894,76.7123,Baliana,Haryana
124417,28.8894,76.7123,Paksma,Haryana
124418,28.8894,76.7123,Dobh,Haryana
124421,29.4092,76.8781,Asan,Haryana
124423,29.4092,76.8781,Hamayunpur,Haryana
124424,29.4092,76.8781,Dhamar,Haryana
124425,29.4092,76.8781,Samchana,Haryana
124426,29.4092,76.8781,Rurki (Rohtak),Haryana
124427,29.4092,76.8781,Chirana,Haryana
124428,29.4092,76.8781,Rukhi,Haryana
124429,29.4092,76.8781,Rithal,Haryana
124430,28.9852,76.8049,Siwana Mall,Haryana
124501,28.7764,76.7667,Sampla,Haryana
124502,28.7299,76.8417,Rohad,Haryana
124504,28.7299,76.8417,Chhara,Haryana
124505,28.7299,76.8417,Assandah,Haryana
124506,28.7299,76.8417,Mandothi,Haryana
124507,28.6833,76.9167,Bahadurgarh,Haryana
124508,28.7299,76.8417,Noona Majra,Haryana
124509,28.7299,76.8417,Tandaheri,Haryana
124510,29.0333,76.4167,Matan,Haryana
124511,29.0333,76.4167,Kharhar,Haryana
124513,29.0333,76.4167,Nidana,Haryana
124514,29.0333,76.4167,Lakhan Majra,Haryana
124515,29.0333,76.4167,Nigana,Haryana
124516,29.0333,76.4167,Gorawar,Haryana
124517,29.0333,76.4167,Ismaila,Haryana
124518,29.0333,76.4167,Barain,Haryana
124519,29.0333,76.4167,Bainsi,Haryana
124520,28.831,76.7,Farmana (Rohtak),Haryana
124521,28.831,76.7,Atail,Haryana
124522,28.831,76.7,Ajaib,Haryana
124523,28.831,76.7,Chandi,Haryana
124524,28.831,76.7,Chiri,Haryana
124525,28.831,76.7,Barahi,Haryana
124527,28.831,76.7,Chaushala,Haryana
124528,28.831,76.7,Dulhera,Haryana
124529,28.831,76.7,Gandhra,Haryana
124530,28.831,76.7,Kanaunda,Haryana
124531,28.831,76.7,Nilauthi,Haryana
124532,28.831,76.7,Rohna,Haryana
124533,28.831,76.7,Kharainti,Haryana
125001,29.1118,75.7598,Hissar City,Haryana
125002,29.1118,75.7598,Hissar Textile Mills,Haryana
125003,29.1118,75.7598,Patel Nagar Hissar,Haryana
125004,29.1118,75.7598,Hissar Agricultural Unive,Haryana
125005,29.1118,75.7598,Model Town Hissar,Haryana
125011,29.1118,75.7598,Hissar B S F,Haryana
125012,29.1118,75.7598,Arya Nagar Hissar,Haryana
125024,28.8,76.075,Dinod,Haryana
125025,28.8,76.075,Devsar,Haryana
125026,28.8,76.075,Bapora,Haryana
125027,28.8833,76.25,Chang,Haryana
125028,28.8,76.075,Behal,Haryana
125029,28.7167,75.9,Kairu,Haryana
125030,28.65,75.95,Jui Khurd,Haryana
125031,28.9833,76.0083,Tigrana,Haryana
125032,28.9833,76.0083,Bawani Khera,Haryana
125033,29.1,75.9667,Hansi,Haryana
125034,28.9833,76.0083,Road Hansi,Haryana
125035,28.9667,75.9667,Jamalpur,Haryana
125036,28.9833,76.0083,Deorala,Haryana
125037,28.9833,76.0083,Nalwa,Haryana
125038,28.9833,76.0083,Khanda Khuri,Haryana
125039,29.2167,76.15,Narnaund,Haryana
125040,28.8833,75.9167,Tosham,Haryana
125041,29.1167,75.725,Mundal Khurd,Haryana
125042,29.1167,75.725,Bass,Haryana
125043,29.1167,75.725,Rodhan,Haryana
125044,29.1167,75.725,Satrod Khurd,Haryana
125045,28.9667,75.6167,Barwa,Haryana
125046,28.9167,75.6167,Sewani,Haryana
125047,29.3333,75.6333,Agroha,Haryana
125048,29.4167,75.55,Badopal,Haryana
125049,29.1833,76.0167,Sisai,Haryana
125050,29.5333,75.0167,Fatehabad (Hissar),Haryana
125051,29.5333,75.0167,Rattia,Haryana
125052,29.5333,75.0167,Mandi Adampur,Haryana
125054,29.5333,75.0167,Bahudin,Haryana
125055,29.5333,75.0167,Sirsa Town,Haryana
125056,29.5333,75.0167,Sirsa,Haryana
125057,29.5333,75.0167,Khairpur,Haryana
125058,29.5333,75.0167,Ding,Haryana
125060,28.9333,76.1667,Sikanderpur,Haryana
125061,28.9333,76.1667,Bamla,Haryana
125062,28.9333,76.1667,Dhanana,Haryana
125063,28.9333,76.1667,Dhani (Mahu),Haryana
125064,28.9333,76.1667,Dhigwan Jatan,Haryana
125065,28.9333,76.1667,Lohni,Haryana
125066,28.9333,76.1667,Mehnda,Haryana
125067,28.9333,76.1667,Rewasa,Haryana
125069,28.9333,76.1667,Bassi,Haryana
125071,29.5917,75.15,Dhana Kalan,Haryana
125073,29.5917,75.15,Mirchpur,Haryana
125074,29.5917,75.15,Petwar,Haryana
125076,29.5333,74.8333,Rania,Haryana
125077,29.5917,75.15,Odban,Haryana
125078,29.5917,75.15,Baragudah,Haryana
125079,29.65,75.4667,Haroli,Haryana
125081,29.0167,75.9,Chanot,Haryana
125082,29.0167,75.9,Puthi Mangal Khan,Haryana
125083,29.0167,75.9,Umra,Haryana
125084,29.0167,75.9,Jamauri,Haryana
125086,29.0167,75.9,Kharar Ailapur,Haryana
125087,29.0167,75.9,Ladwa(Hissar),Haryana
125088,29.0167,75.9,Mohamadpur Rohi,Haryana
125101,29.7833,74.5333,Chautala,Haryana
125102,29.45,74.65,Ellenabad,Haryana
125103,29.4278,74.9722,Goriwala,Haryana
125104,29.4278,74.9722,Mandi Dabwali,Haryana
125105,29.05,75.7333,Mangali,Haryana
125106,29.4278,74.9722,Dharsul Kalan,Haryana
125107,29.4278,74.9722,Abushahar,Haryana
125108,29.4278,74.9722,Hazarawan Kalan,Haryana
125109,29.4278,74.9722,Mohbatpur,Haryana
125112,29.4167,76.6667,Safidon,Haryana
125201,29.85,74.95,Kalanwali,Haryana
125202,29.75,75.2,Rori,Haryana
125203,29.8,75.075,Amritsar Khan,Haryana
126001,29.8,75.8333,Jakhal Mandi,Haryana
126006,29.6583,75.85,Daulatpur (Hissar),Haryana
126007,29.6583,75.85,Pabra,Haryana
126009,29.5167,75.8667,Uklana Mandi,Haryana
126010,29.3833,75.9167,Barwala,Haryana
126011,29.3833,75.9167,Barwala Mandi,Haryana
126014,29.3833,75.9167,Rajli,Haryana
126015,29.3833,75.9167,Prabhuwala,Haryana
126025,29.5667,75.8722,Nehla,Haryana
126027,29.5667,75.8722,Hassangarh (Hissar),Haryana
126101,29.1333,76.4167,Julana,Haryana
126102,29.1333,76.4167,Chaura Kuam Jind,Haryana
126104,29.1333,76.4167,Deorad,Haryana
126105,29.1333,76.4167,Igrah,Haryana
126106,29.1333,76.4167,Kandela,Haryana
126108,29.1333,76.4167,Malui,Haryana
126109,29.1333,76.4167,Pauli,Haryana
126110,29.6517,76.318,Ram Rai,Haryana
126111,29.8236,77.0886,Shahpur,Haryana
126113,29.6517,76.318,Pilukhera,Haryana
126114,29.6517,76.318,Shamlo Kalan,Haryana
126115,29.4667,76.1667,Uchana,Haryana
126116,29.6167,76.1167,Nangal Fertilizer,Haryana
126117,29.6517,76.318,Kalayar,Haryana
126118,29.6517,76.318,Dhamta Sahib,Haryana
126119,29.7,75.9,Tohana,Haryana
126120,29.3833,76.55,Tohanamandi,Haryana
126121,29.3833,76.55,Kalwa,Haryana
126122,29.3833,76.55,Kanheri,Haryana
126123,29.3833,76.55,Samain,Haryana
126124,29.3833,76.55,Baroda Jind,Haryana
126126,29.3833,76.55,Balerkha,Haryana
126127,29.3833,76.55,Dablain,Haryana
126128,29.3833,76.55,Dhakal,Haryana
126129,29.3833,76.55,Didwara,Haryana
126130,29.5274,76.2272,Gangooli,Haryana
126131,29.5274,76.2272,Garhwali,Haryana
126132,29.5274,76.2272,Ghatauli,Haryana
126133,29.5274,76.2272,Kalayat Mandi,Haryana
126135,29.5274,76.2272,Lawan,Haryana
126139,29.5274,76.2272,Seemla,Haryana
126140,29.7167,76.1333,Ujhana,Haryana
126141,29.3333,76.6167,Hat,Haryana
126143,29.5375,76.0083,Dhigana,Haryana
126145,29.65,76.3667,Balu,Haryana
126149,29.45,74.9167,Singhana,Haryana
126150,29.5274,76.2272,Sewaha,Haryana
126151,29.5274,76.2272,Badanpur,Haryana
126152,29.5274,76.2272,Dhanoda Kalan,Haryana
126153,29.5274,76.2272,Danoda,Haryana
126154,29.5274,76.2272,Dharaudhi,Haryana
131001,29.2,76.8167,Model Town,Haryana
131021,29.2,76.8167,Bahalgarh,Haryana
131023,29.6667,76.4333,Jakhauli,Haryana
131024,29.0667,76.9,Juan,Haryana
131025,29.0333,76.85,Mohana,Haryana
131026,29.2,76.8167,Jaswarkheri,Haryana
131027,29.0333,77.0833,Murthal,Haryana
131029,29.2,76.8167,P S Rai,Haryana
131030,29.2,76.8167,Rathdana,Haryana
131031,29.2,76.8167,Rattan Garh,Haryana
131032,29.2,76.8167,Pipli Khera,Haryana
131034,29.2,76.8167,Barabansi,Haryana
131035,29.2,76.8167,Harsana Kalan,Haryana
131036,29.2,76.8167,Lehrana,Haryana
131038,29.2,76.8167,Pipli ( Sonepat),Haryana
131101,29.1167,76.95,Ganaur,Haryana
131102,29.1167,76.95,Purkhas,Haryana
131103,29.1167,76.95,Nahri,Haryana
131104,29.1167,76.95,Akbarpur Barota,Haryana
131105,29.1167,76.95,Bega,Haryana
131107,29.1167,76.95,Khanda (Sonepat),Haryana
131108,29.1167,76.95,Chhetera Bhadupur,Haryana
131109,29.1167,76.95,Datauli,Haryana
131110,28.9514,76.5278,Ghasauli,Haryana
131112,28.9514,76.5278,Kakaroi,Haryana
131113,28.9514,76.5278,Gopalpur,Haryana
131114,28.9514,76.5278,Mehlana,Haryana
131115,28.9514,76.5278,Chulkana (Sonepat),Haryana
132001,29.752,76.6199,Karnal M T,Haryana
132002,29.752,76.6199,Sanghowa,Haryana
132021,29.85,76.6667,Kaul,Haryana
132024,29.8,76.5333,Nissing,Haryana
132025,29.8,76.5333,Kachhawa,Haryana
132026,29.75,76.55,Pundri,Haryana
132027,29.8,76.3833,Kaithal,Haryana
132034,30.0489,76.3444,Chika,Haryana
132035,30.0386,76.3,Guhla,Haryana
132036,29.65,76.8667,Jundla,Haryana
132037,29.6056,76.9803,Madhuban,Haryana
132038,29.9167,76.85,Amin,Haryana
132039,29.8519,76.6683,Assandh,Haryana
132040,29.65,76.5667,Ballah,Haryana
132041,29.65,76.5667,Indri Industrial Area,Haryana
132042,29.7833,76.55,Fatehpur,Haryana
132043,29.7167,76.5167,Pai,Haryana
132044,29.5833,76.4833,Rajaund,Haryana
132045,29.65,76.5667,Mowana,Haryana
132046,29.5167,76.7167,Salwan,Haryana
132047,29.65,76.5667,Jakoli,Haryana
132048,29.65,76.5667,Pabnawa,Haryana
132049,29.65,76.5667,Manas,Haryana
132050,29.5167,76.85,Gheer,Haryana
132051,29.5167,76.85,Munak,Haryana
132052,29.5167,76.85,Gonder,Haryana
132058,29.5167,76.85,Gondhar,Haryana
132101,29.2333,77.0167,Samalkha,Haryana
132102,29.3111,76.9924,Patti Kalan,Haryana
132103,29.3111,76.9924,Panipat Mandi,Haryana
132104,29.3111,76.9924,Panipat G T Road,Haryana
132105,29.3111,76.9924,Project Plan,Haryana
132106,29.3111,76.9924,Project Panipat,Haryana
132108,29.3889,76.9681,Panipat,Haryana
132109,29.3111,76.9924,Chulkana,Haryana
132110,29.6854,76.9442,Sewah,Haryana
132111,29.5375,76.9717,Gharaunda,Haryana
132112,29.6854,76.9442,Dhatrat,Haryana
132113,29.6854,76.9442,Madlanda,Haryana
132115,29.6854,76.9442,Hathwala,Haryana
132116,29.6854,76.9442,Tarauri,Haryana
132117,29.8333,76.9167,Nilokheri,Haryana
132118,29.6854,76.9442,Engg College Kurukshetra,Haryana
132120,29.9669,76.7443,Jyotisar,Haryana
132121,29.9669,76.7443,Naguran,Haryana
132123,29.8,76.9833,Rambha,Haryana
132124,29.9669,76.7443,Vehana,Haryana
132125,29.9669,76.7443,Saunkra,Haryana
132128,29.9833,76.5833,Pehowa,Haryana
132129,30.1172,76.6661,Ismailabad,Haryana
132130,29.9228,76.9344,Jhansa,Haryana
132131,29.9228,76.9344,Pipli (Kurukshetra),Haryana
132132,29.9944,77.0444,Ladwa,Haryana
132133,30.0333,77.15,Radaur,Haryana
132134,29.9228,76.9344,Daula,Haryana
132135,29.9228,76.9344,Shahbad Markhanda,Haryana
132136,29.9228,76.9344,Thol,Haryana
132137,29.9467,76.9097,Umri,Haryana
132138,29.7167,76.6333,Habri,Haryana
132142,29.3092,76.9014,Dahar,Haryana
132143,29.3092,76.9014,Dikadia,Haryana
132144,29.3092,76.9014,Jaurasi,Haryana
132145,29.3092,76.9014,Naultha,Haryana
132146,29.3092,76.9014,Ahar,Haryana
132149,29.3092,76.9014,Mahoti,Haryana
132150,29.4167,74.55,Naraina,Haryana
132151,29.4167,74.55,Noorwala,Haryana
132152,29.4167,74.55,Rampura,Haryana
132153,29.4167,74.55,Sonepat Mandi,Haryana
132154,29.4167,74.55,Babail,Haryana
133001,30.3783,76.7808,Ambala,Haryana
133004,25.4808,78.7571,Ambala Cantt,Haryana
133005,25.4808,78.7571,Babyal,Haryana
133102,30.2,77.15,Kesri,Haryana
133104,30.3097,76.975,Saha,Haryana
133105,30.2549,77.0625,Kalawar,Haryana
133201,30.3833,77.2167,Barara,Haryana
133202,30.3833,77.2167,Dhin,Haryana
133203,30.3833,77.2167,Mullana,Haryana
133204,30.3833,77.2167,Sadhaura,Haryana
133205,30.3833,77.2167,Adhoya,Haryana
133206,30.3833,77.2167,Sarawan,Haryana
133207,30.3833,77.2167,Ugala,Haryana
133208,30.3833,77.2167,Thambar,Haryana
